SKU,Name
6CUEF,"Cablu de alarma 6x0,22mm flexibil rola 100 metri 100% Cupru"
8CUEF,"Cablu de alarma cu 8 fire din cupru 100%, ecranat, rola 100m"
10CUEF,"Cablu de alarma ecranat cu 10 fire, cupru 100%, multifilar, 0.22mm², rola 100m"
CAB12022,"Cablu de alarma 12x0,22 mm flexibil rola 100 metri, CAB12022"
12CUEF,"Cablu de alarma 12 fire ecranate, cupru integral, 100m"
6CUEF+2X0.75,"Cablu de alarma, 6 fire, 0.22 cu alimentare, ecranat, 100m, 6CUEF+2X0.75"
6CUEF-T,"Tambur cablu de alarma 6x0.22 cupru integral, 500m"
EGR100,Soft dispecerat GPRS Gratuit EGR100 - ELDES
GTCOM2-2G,"Comunicator universal GSM wireless de alarma, 2G, GTCOM2-2G Topkodas"
GTM1-2G,"Controller multifunctional GSM, 2G GPRS/EDGE, Topkodas GTM1-2G"
ET083-2GEU,"Comunicator GSM - GPRS universal Eldes, ET083-2GEU"
SEKA SMS DSC,"Comunicator GSM SMS pentru sistemele de alarma DSC Seka SMS, SEKA SMS DSC"
TL-280,Comunicator TCP/IP DSC NEO-TL-280
PCS250 P2C,Comunicator GPRS / GSM / Paradox PCS 250
ENVISA LINK 4,Comunicator IP pentru DSC cu acces de pe telefonul mobil EnvisaLink4
GTM1-4G,"Controller multifunctional GSM, 4G, 12-24V, GTM1-4G Topkodas"
GTCOM2-4G,"Comunicator universal 4G LTE, pentru panouri de control PSTN, GTCOM2-4G Topkodas"
ET083,"Comunicator universal de alarma GSM/GPRS, 2G/3G ELDES ET083"
GTALARM3-4G,"Sistem de securitate Smart Home GSM, 4G LTE, GTALARM3-4G Topkodas"
ABT-60,"Bariera fotoelectrica impulsuri IR exterior 60m, ABT-60"
AB-60,"Bariera fotoelectrica impulsuri IR exterior 60m, AB-60"
SAF-SHREC,"Receptor pentru bariera fotoelectrica wireless, Safer, SAF-SHREC"
ABT-100,Bariera fotoelectrica impulsuri IR exterior 100m ABT-100
ABE250,Bariera IR 3 raze 250 metri ABE250
ABH-250L,Bariera fotoelectrica impulsuri IR exterior 250m ABH-250L
ABE-150,Bariera infrarosu 150 metri 3 raze ABE-150
ABH300,Bariera IR 4 raze 300 metri ABH300
SAF-SH60,"Set bariera fotoelectrica, de exterior, wireless, incarcare solara, 2 raze, baterie integrata, Safer, SAF-SH60"
NV780MX,Detector de tip perdea Paradox NV780MX pentru exterior
PB-210D,Programator digital pentru bariera microunde PB-210D
BM 60 M,Bariera microunde activa pe 4 canale 60M AVS  BM 60 M
LD 95,"Sirena de interior cu flash, LD95"
BS,"Sirena de exterior BS1 pentru sisteme de alarma, BS"
KITBS1-AC,"Kit sirena exterior BS1 si acumulator, KITBS1-AC"
HY-6108W,"Sirena Wireless de interior cu repeater, 433.92 MHz, HEYI HY-6108W"
PS 128LED,"Sirena de exterior PARADOX PS128, PS 128LED"
VEGA-FIRE,"Sirena de exterior pentru sistem de alarma, alimentare 24 VDC, LED rosu, putere alarma 92 dBA, VEGA-FIRE"
VEGA-PLUS-RED,"Sirena de exterior pentru sistem de alarma, LED rosu, baterie backup, putere alarma 112 dBA, Vega, VEGA-PLUS-RED"
VEGA,"Sirena de exterior pentru sistem de alarma, LED albastru, baterie backup, putere alarma 109 dBA, VEGA"
SmartLineLOG/EXP,"Expander capacitate 2000 evenimente, pentru centrale de alarma INIM, SmartLineLOG/EXP"
PS 128F,Sirena autonoma de incendiu pentru exterior PS-128F
BAT0213,"Acumulator 12V 1,4 AH cu GEL PL 1.4 AH, BAT0213"
TC20/16V,Transformator sistem de alarma 20 W TC20/16V
MWS 2.3-12,"Acumulator 12V, 2.3Ah, MW Power, MWS 2.3-12"
PL2.5AH,"Acumulator Sirena LadyPI 12V, PL2.5AH"
MWS 5-12,"Acumulator 12V, 5Ah, MW Power, MWS 5-12"
MWS 7.2-12,"Acumulator 12V, 7.2Ah, MW Power, MWS 7.2-12"
ACC7AH,"Acumulator centrala de alarma 12V PL7A, ACC7AH"
ACC 4.5A,"Acumulator AGM 12 V, 4.5 Ah, Terminal F1 din cupru, ACC 4.5A KIJO"
PL5AH,Acumulator centrala de alarma 12V PL5A
AWT830,Transformator capsulat pentru sisteme de alarma Pulsar 16V 30VA
GP07122F,"Baterie VRLA AGM, 12V,  pentru UPS-uri, Njoy GP07122F"
TED003171,"Acumulator TED TED003171 (TED1261), 12V, baterie 6.1Ah, terminal F2, T2, tehnologie VRLA AGM SLA"
UL3.4-12 F1,"Acumulator VRLA 12V, 3.4Ah, Carcasa din ABS, Ultracell UL3.4-12 F1"
UL5-12 F1,"Acumulator 12V, 5Ah, VRLA, universal, Ultracell UL5-12 F1"
GPACSE411001,"Incarcator GP BATTERIES E411+ 2100mAh AA pentru 4 acumulatori / baterii, GPACSE411001"
GPL09122F,"Baterie Long Life, 12V, GPL09122F, Pentru UPS, Njoy"
UL7.2-12 F1,"Acumulator 12V, 7.2Ah, VRLA, universal, Ultracell UL7.2-12 F1"
BAT0228,"Acumulator 12V 9,1 Amperi BAT0228"
BAT0219,"Acumulator VRLA, 3.5 AH / 12 V, TED BAT0219"
HR09122F,Acumulator 12V Njoy HR09122F pentru UPS-uri profesionale
UXL9-12,"Acumulator, 12V, 9Ah, VRLA, Ultracell, UXL9-12"
BAT WT4911 3.6V,Baterie BAT WT 4911 3.6 V / 14.5 Ah pentru sirena DSC WT4911
AP10000QCD-DGT-CDB,"Power Bank 10000mAh Quick Charge 3.0, 3 x USB, Albatru, ADATA AP10000QCD-DGT-CDB"
MWS 12-12,"Acumulator 12V, 12Ah, fara intretinere, MW Power,  MWS 12-12"
AP20000QCD-DGT-CBK,"Power Bank 20000mAh Quick Charge 3.0, 3 x USB, Negru, ADATA  AP20000QCD-DGT-CBK"
UL12-12 F1,"Acumulator VRLA, 12V, 12Ah, Ultracell UL12-12 F1"
MWS 18-12F,"Acumulator 12V, 18Ah, fara intretinere, MW Power, MWS 18-12F"
PL 17 AH,"Acumulator AGM VRLA 12V 17Ah, TED PL 17 AH"
BAT0218,Acumulator 12V 20 AH cu GEL PL 20 AH
UL18-12 F3,"Acumulator VRLA 12V, 18Ah, Carcasa din ABS, Ultracell UL18-12 F3"
PL 19 AH,"Acumulator 12V 19Ah, TED PL 19 AH"
BAT0406,"Acumulator stationar plumb acid 12V 24AH, Rebel, BAT0406"
BAT0270,"Acumulator stationar plumb acid 12V 26AH, Vipow BAT0270"
PL 26 AH,"Baterie VRLA AGM TED1226 12V 26Ah 175 x 166 x 126 mm, PL 26 AH"
"PL 28,5 AH","Acumulator (Baterie) TED Electric AGM VRLA, 12V 28.5 Ah, TED12285, PL 28,5 AH"
FP12260C,"Acumulator 12V, 26 Ah, FP12260C, pentru statii Ericsson MD110"
LFP 12V/18Ah,"Acumulator de tip LiFePO4, 12V 18Ah, Putere maxima 216 Wh, LFP 12V/18Ah"
TED003461,"Acumulator AGM cu GEL, Deep Cycle, 12V, 67Ah, TED TED003461"
BAT0421,"Acumulator cu gel, 12V, 100Ah, rezistenta interna 7 mOhm, Rebel BAT0421"
BAT0416,"Acumulator cu GEL, 12V, 100 Ah, Rebel, BAT0416"
TED003409,Baterie cu GEL 12V 77 AH TED Deep Cycle TED003409
TED004147,"Acumulator cu GEL, 12 V, 100 Ah, TED Electric, TED004147"
TED003492,"Acumulator cu GEL, 12 V, 102 Ah, TED Electric, TED003492"
TED003515,"Baterie cu gel 12V, 153Ah, terminal M8, TED TED003515"
404-004,"Senzor de inundatie, scurgere apa, 12VDC, iesire releu NC/C/NO, 404-004"
SIM-05,"Detector de taiere si spargere de geam, Crow, SIM-05"
IN-338-4H,"Detector de temperatura si fum optic, IN 338-4H"
SAF-30-764,"Bariera fotoelectrica, fascicule ir multiple, inaltime 76 cm, 30 m, Safer, SAF-30-764"
NB-983-CO,Detector monoxid de carbon 4 fire NB-983-CO
NB-983-NG,Detector de gaz metan 4 fire NB-983-NG
Smart 1400,"Detector de inundatii 12V-24V, PRIMATECH, Smart 1400"
SAF-100-1086,"Bariera fotoelectrica, fascicule ir multiple, inaltime 108 cm, 100 m, Safer, SAF-100-1086"
SAF-30-1408,"Bariera fotoelectrica, fascicule ir multiple, inaltime 140cm, 30m, Safer, SAF-30-1408"
SAF-100-1408,"Bariera fotoelectrica, fascicule ir multiple, inaltime 140cm, 100m, Safer, SAF-100-1408"
DG85-FS,"Detector de miscare pentru exterior, PIR, imun la animale, optica duala, Paradox DG85-FS"
EFR012/90,Senzor umiditate 40-90% Stego EFR012/90
FDD710,"Detector de fum pentru canalele de ventilatie, FDD710"
LR1002,Set transmisie ePOE 400m-1000m over coaxial Dahua LR1002
TL-POE10R,"SPLITTER PoE TP-LINK, 2 porturi Gigabit, PoE to 5V, 9V sau 12V, TL-POE10R"
POE-24-24W-G-WH,"Injector PoE, 2 porturi, 24V, 24W, alb, Ubiquiti POE-24-24W-G-WH"
TL-POE4824G,Injector POE Gigabit 48V 24W Tp-Link TL-POE4824G
POE48V2A,Injector POE 24W 48V pasiv POE48V2A
POE-48-24W-G,Injector POE 48V 24W Gigabit 1000 Mb/s POE-48-24W-G
TL-PoE150S,INJECTOR PoE TP-LINK Gigabit TL-PoE150S
POE-48-24W-G-2,Injector POE 48V/24W Gigabit UBIQUITI POE-48-24W-G
TL-POE160S,"Injector PoE+, 2x LAN Gigabit, 30 W, Plug and Play, Tp-Link TL-POE160S"
SW0604POE-65-E,"Switch 4 + 2 Porturi, 4x PoE+, 100 Mbps, 65W, distanta pana la 250m, SW0604POE-65-E"
SW100-4POE78W,"Switch PoE 4 porturi 10/100mbps, SW100-4POE78W"
DS-3E0105P-E/M(B),"Switch PoE 4 canale Hikvision, 30W Max per port, DS-3E0105P-E/M(B)"
PFS3006-4ET-36,"Switch 4 porturi, PoE, 36W, Watchdog, Dahua, PFS3006-4ET-36"
INJ-POE-G-60W-DUAL,Injector DUAL PoE/PoE+ Gigabit 60W (2X30W) distanta 100m
SW1008POE-100-E,"Switch PoE+ cu 8 + 2 porturi 100 Mbps, PoE/QOS/VLAN/CCTV 100W 1008POE-100-E"
DS-3E0106P-E/M,"Switch Hikvision 4 Porturi PoE 35W fara management, 1.6 Gbps, 300 m DS-3E0106P-E/M"
EXT-POE1H,"Extender PoE 802.3 af/at, 100 Mbps, 15.4W Pulsar EXT-POE1H"
TL-SF1006P,"Switch cu 6 porturi, 6x LAN, 4 x PoE+, 67 W, TP-Link, TL-SF1006P"
TL-SF1005P,"Switch POE 4 canale 58W TP-LINK, TL-SF1005P"
TL-SG1005LP,"Switch cu 5 Porturi Gigabit, 4x PoE+, 40W, Plug and Play, Tp-Link, TL-SG1005LP"
SW100-8POE120W,"Switch 8 porturi PoE 10/100mbps 120W, SW100-8POE120W"
DS-3E0505P-E-M,"Switch PoE 4 porturi Gigabit, 35W, Hikvision, 10/100/1000 Mb, DS-3E0505P-E/M"
SF6P-HM,"Switch PoE+ cu 4 + 2 canale si functie Watchdog, 10/100 Mbps, 60W, Utepo SF6P-HM"
DS-3E0105P-E(B),"Switch Hikvision 4 porturi POE, DS-3E0105P-E(B)"
TL-SG1005P,"Switch POE 4 porturi Gigabit 57W TP-LINK, TL-SG1005P"
TL-SF1008LP,"Switch cu 8 porturi, 8x LAN, 4x PoE, 41 W, TP-Link, TL-SF1008LP"
SWGB-4POE78WSFP,Switch PoE SMART 4 porturi 100/1000mbps 78W + PORT SFP SWGB-4POE78WSFP
TL-SF1008P,Switch 8 canale 4 porturi POE 100Mb/S 57W Tp-Link TL-SF1008P
UTP7201ER-POE,Repetor retea pana la 350 metri UTP7201ER-POE
PFS3006-4ET-60-V2,Switch 4 porturi POE 60W Dahua Watchdog  PFS3006-4ET-60-V2
SW0504POE-65-O,"Switch De exterior , Poe, 4 porturi, 100 Mbps, SW0504POE-65-O"
TL-POE170S,"Injector PoE++, 2x LAN Gigabit, 60 W Plug and Play, Tp-Link TL-POE170S"
DS-3E0505P-E,"Switch PoE 4 porturi Gigabit, 60W, 10/100/1000 Mb, Hikvision, DS-3E0505P-E"
TL-SG1008P,"Switch TP-Link 8 porturi, 4 x PoE, Gigabit TL-SG1008P"
TL-SG105PE,"Switch Gigabit cu 4 porturi PoE+ si 1 port LAN, 65W, Tp-Link Easy Smart TL-SG105PE"
TAM01GT01GT-75,Injector HighPOE 75W Gigabit Dahua TAM01GT01GT-75
DS-3E0109P-E/M(B),"Switch PoE 8 canale Hikvision DS-3E0109P-E/M(B), 30W Max per port, DS-3E0109P-E/M(B)"
TL-SF1009P,"Switch cu 8 porturi PoE+, 65 W, 9x LAN, TP-Link, TL-SF1009P"
DS-3E0505HP-E,"Switch cu 4 porturi, PoE 60 W, gigabit, Hikvision, DS-3E0505HP-E"
PFS3006-4GT-60-V2,"Switch POE 5 canale Gigabit, 1000MB/s, putere maxima 60W, Dahua PFS3006-4GT-60-V2"
TL-SG108PE,"Switch cu 8 porturi, 4x PoE, 55W, Easy Smart, Gigabit, Tp-Link TL-SG108PE"
DS-3T0306HP-E/HS,"Switch 4 porturi, HI-PoE, SFP, 60W, Hikvision, DS-3T0306HP-E/HS"
DS-3E0510P-E/M,"Switch PoE cu 8+2 Porturi Gigabit, SFP, fara management, 58W, Hikvision DS-3E0510P-E/M"
PFS3106-4ET-60-V2,"Switch DAHUA industrial 4 porturi, PoE, SFP PFS3106-4ET-60-V2"
DS-3E0109P-E(C),"Switch PoE 8 porturi, Fast Ethernet, Hikvision, DS-3E0109P-E(C)"
DS-3E1309P-EI,"Switch PoE 8 Porturi Hikvision DS-3E1309P-EI, AF AT, 110W, 30W/Port, 1x Uplink Gigabit, 8x PoE 100 Mbps"
NCA-SP-02,Spliter FTP 1 x R45 Tata la 2 x RJ45 Mama NCA-SP-02
PFS3005-5ET-L-V2,"Switch 5 Porturi Dahua, 10/100Mbps, Plug and play, fara management, PFS3005-5ET-L-V2"
DS-3E0105D-E,"Switch 5 porturi 10/100 Mbps, Hikvision, DS-3E0105D-E"
PFS3008-8ET-L,Switch 8 porturi 100MB/s Dahua PFS3008-8ET-L
SF105C,"Switch cu 5 porturi 100 Mbps RJ45, Imou SF105C"
PFS3005-5GT-L-V2,"Switch cu 5 porturi Gigabit, 5VDC, Plug and Play, Dahua PFS3005-5GT-L-V2"
SF108C,"Switch IMOU Ethernet cu 8 porturi RJ45, Plug and Play, 5VDC, 1A, LED, montare pe perete, SF108C"
TL-SF1005D,Switch 5 porturi TP-Link SF1005D
DH-N3,"Router wireless, 4 porturi, 2.4 GHz, 300 Mbps, 2 antene externe, Dahua, DH-N3"
SG105C,"Switch IMOU cu 5 porturi Gigabit, Plug and Play, Indicator LED, Protectie la supratensiune, SG105C"
DS-3E0505D-E,"Switch 5 porturi Gigabit, Hikvision, DS-3E0505D-E"
HR300,"Router wireless, 4 porturi, Wi-Fi 300 Mbps, 2.4 GHz, 2 antene externe 5 dBi, Imou, HR300"
TL-WR820N,Router wireless TP-LINK TL-WR820N 300Mb/s TL-WR820N
TL-SG1005D,"Switch cu 5 porturi Gigabit 10/100/1000 Mbps, plug-and-play Tp-Link TL-SG1005D"
TL-WA854RE,"Wifi Range Extedender 300 Mbps, 2.4 Ghz Tp-Link TL-WA854RE"
DVB4235GL,"Range Extender Wireless Xiaomi Mi Pro, 300 Mbps, 2 antene, negru, DVB4235GL"
PFS3005-5GT-V2,"Switch cu 5 porturi Gigabit, 5VDC 1A, Plug and Play, Dahua PFS3005-5GT-V2"
LS105G,"Switch 5 porturi Gigabit metalic TP-Link, LS105G"
PFS3008-8GT-L-V2,"Switch cu 8 porturi Gigabit 10/100/1000 Mbps, Fara management, simplu de instalat, robust, Dahua PFS3008-8GT-L-V2"
PFS3008-8GT-L,Switch 8 canale Gigabit 1000Mb/s Dahua PFS3008-8GT-L
DS-3E0105-O,"Switch cu 5 porturi Hikvision, Plug and Play, 5x RJ-45 10-100M, carcasa metal, DS-3E0105-O"
SG108C,"Switch Imou, 8x porturi Gigabit RJ45 10/100/1000Mbps, SG108C"
TL-WR841N,Router wireless TP-LINK TL-WR841N 2 antene
TL-WA850RE,"Range Extender Wireless, 300 Mbps, 2.4 Ghz, cu mufa RJ-45, Conectare NVR DVR prin Wi-Fi, Tp Link, TL-WA850RE"
TL-SF1008D,Switch 8 porturi TP-LINK 10/100MBS TL-SF1008D
TL-WA855RE,"Wireless Range Extender Wi-Fi TP-LINK, TL-WA855RE"
TL-SG105,"Switch 5 porturi, Gigabit, 1000Mbps, fara management Tp-link TL-SG105"
TL-SG1008D,"Switch 8 porturi Gigabit, fara management Tp-link TL-SG1008D"
LS108G,"Switch 8 porturi Gigabit metalic TP-Link, LS108G"
PFS3008-8GT,"Switch 8 canale Gigabit 1000Mb/s, Plug-and-Play, fara management, Dahua PFS3008-8GT"
Archer C24,"Router wireless, 2.4 GHz, 5 GHz, 4 porturi, 433 Mbps, Tp-Link AC750, Archer C24"
TL-MR3020,"Router Wireless N 3G/4G portabil, TL-MR3020"
DGS-105,"Switch 5 porturi Gigabit, 5V, 1A, Plug and Play, fara managament, D-LINK DGS-105"
TL-SG108,"Switch cu 8 porturi Gigabit, 2.77W, Plug and Play, Tehnologie Green Ethernet, TL-SG108 TP-Link"
TL-SF1016D,"Switch 16 porturi pentru birou, 10/100 MBPS TP LINK TL-SF1016D"
TL-MR3420,Router 3G wireless internet wifi din stick TP-LINK TL-MR3420
WR5210-IDC,"Router Wireless, gigabit, 2.4 - 5 Ghz, 6 antene, Dahua WR5210-IDC"
DH-AC12,"Router Wireless Dahua DH-AC12, Pana la 1.2 Gbps, 4 Antene, Management din aplicatie, 802.11 b/g/n/ac"
DGS-108,"Switch 8 porturi, Gigabit, carcasa din metal, 10/100/1000 Mbps, D-Link DGS-108"
EXT-POE2,"Extender PoE 802.3 af/at, 100 Mbps, 20W, EXT-POE2"
DS-3E0508-E(B),"Switch Hikvision, 8 x porturi Gigabit RJ45, DS-3E0508-E(B)"
Archer C64,"Router Wireless Dual-Band Gigabit TP-Link Archer C64, tehnologie MU-MIMO si Dual Band, 2.4 si 5 Ghz"
HR12F,"Router wireless IMOU AC1200, Dual-Band Wi-Fi, 4 porturi, 4 antene externe 5dBi, Indicator LED, HR12F"
DH-AX15M,"Router wireless Dual-band, 1.5 Gbps, Tehnologie MU-MIMO, Indicatoare LED, Dahua DH-AX15M"
TL-R470T+,"Router Broadband Load Balance, 1x WAN, 1x LAN, 3x WAN/LAN configurabile Tp-Link TL-R470T+"
USW-FLEX-MINI,"Switch Gigabit 5 porturi  WAN, cu alimentare PoE, Ubiquiti USW-FLEX-MINI"
C2,"Distribuitor alimentare 2 iesiri TATA, C2"
AT 12V1A,"Alimentator camera supraveghere 12V 1A in comutatie, AT 12V1A"
C4,"Cablu 4 iesiri alimentare TATA, C4"
C8,"Cablu 8 iesiri alimentare TATA, C8"
DCF-DIN4,"Adaptor alimentare DVR/NVR Hikvision, DCF-DIN4"
EG-UC2A-03-W,"Incarcator USB 5V 2A, Pentru camere de supraveghere s.a. Gembird EG-UC2A-03-W"
EG-U2C2A-03-B,"Incarcator USB, 2 porturi, 2.1A, negru, Gembird EG-U2C2A-03-B"
PA2W,"Alimentator de exterior, 2.5 A, capsulat, pentru supraveghere video, PA2W"
1115669,"Sina perforata cu profil omega 1115669, 2000mm, otel zincat galvanic"
IP6612V2A,Alimentator 12V-2Ah pentru exterior watherproof IP66
EG-U2C2A-03-W,"Alimentator USB 5V 2.1A cu 2 porturi si functie Smart Charge, pentru camere video, Smartphone s.a. EG-U2C2A-03-W"
SPAR-USBQ-01,"Incarcator retea 5V 3A, SPACER Quick Charge 3.0 18W, SPAR-USBQ-01"
PFM320-EN-S,"Alimentator 12V 2A Dahua, PFM320-EN-S"
SAF-12V2A-EXT,"Alimentator de exterior 12V cu 2A Safer, SAF-12V2A-EXT"
SPAR-TYPECQ-01,"Incarcator retea Quick Charge SPACER, 20W, 1x port USB Type-C PD, SPAR-TYPECQ-01"
LPH-18-12,Sursa de alimentare de exterior IP 67 - 12V - 1.5Ah MEAN WELL LPH-18-12
SPAR-DUOQ-01,"Incarcator retea SPACER, 18W, Interfata 1x USB Type C PD, 1x USB Quick Charge, SPAR-DUOQ-01"
POS-50-12-C2,"Sursa de alimentare in comutatie, 4.2 A, 12 V, eficienta 85%, POS Power, POS-50-12-C2"
LZ-1/FDC,Distribuitor alimentare CCTV 8 canale 6AH cu filtrare
YDS5V-6A,"Sursa de alimentare Safer YDS5V-6A, 5V, 6A, 30W, LED"
SAF-ADZ120-C8,"Sursa de alimentare 12 V, 10 Ah, 120 W, eficienta 88%"
SAF-ADZ60-C4,"Sursa de alimentare 12 V, 5 Ah, 60 W, eficienta 88%"
ALIM5AH-HIKVISION,Alimentator compatibil DVR / NVR Hikvision 12V  - 5Ah
LRS-35-12,"Sursa de alimentare in comutatie, 12V, 3A, Mean Well, LRS-35-12"
SCH-60-12,"Sursa alimentare de exterior, 12V, 5A, 60W, protectie supraincarcare si scurtcircuit, IP67, Scharfer SCH-60-12"
POS-75-12-C2,"Sursa de alimentare in comutatie, 6 A, 12 V, eficienta 85%, POS Power, POS-75-12-C2"
POS-75-24-C2,"Sursa de alimentare in comutatie, 3.2 A, 24 V, eficienta 85%, POS Power, POS-75-24-C2"
SAF-60-12-4CH,"Alimentator 12V - 5A cu 4 iesiri, SAF-60-12-4CH"
alim1ax10,Pachet 10 alimentatori 1Ah pentru camere de supraveghere alim1ax10
HDR-15-12,"Sursa de alimentare Mean Well HDR-15-12, 12V, 1.25A, 15W, montare pe sina DIN"
PMT-12V50W2BA,"Sursa de alimentare 12V @ 4.2A / 50.4W, Dimensiuni reduse, Pentru sisteme de supraveghere si securitate, Delta PMT-12V50W2BA"
SAF-12V3A-IP67,"Alimentator camera supraveghere 12V 3A, Safer SAF-12V3A-IP67"
POS-100-24-C2,"Sursa de alimentare in comutatie, 4.2 A, 24 V, eficienta 85%, POS Power, POS-100-24-C2"
SAF-DIN60-12UPSZ,"Sursa de alimentare 12V 5A, cu backup, montaj in sina DIN SAF-DIN60-12UPSZ"
POS-100-12-C2,"Sursa de alimentare in comutatie, 8.4 A, 12 V, eficienta 85%, POS Power, POS-100-12-C2"
TF-C100/32GB,Card de memorie pentru stocare video Micro SD 32GB Clasa 10 Dahua TF-C100/32GB
AUV240-32G-RBK,"Memorie USB 2.0 ADATA, 32 GB - AUV240-32G-RBK"
MICROSD32-IMOU,"Card MicroSD, 32GB, Clasa 10, citire 95 Mbps, scriere 25 Mbps, IMOU, MICROSD32-IMOU"
TF-C100/64GB,"Card de memorie pentru stocare video Micro SD 64GB Clasa 10 Dahua, TF-C100/64GB"
AUV240-64G-RBK,"Memorie USB 64Gb, 2.0 ADATA, Stick USB - AUV240-64G-RBK"
MICROSD64-IMOU,"Card MicroSD, 64GB, Clasa 10, citire 95 Mbps, scriere 38 Mbps, IMOU, MICROSD64-IMOU"
AUSDH32GUICL10-RA1,"CARD MicroSD ADATA 32 GB, MicroSDHC clasa 10 AUSDH32GUICL10-RA1"
SDCS/32GB,"SD Card 32GB card memorie Kingston Clasa 10, SDCS/32GB"
AUSDX64GUICL10-RA1,"CARD MicroSD ADATA 64GB Clasa 10, AUSDX64GUICL10-RA1"
HS-TF-C1STD-32G-A,"Micro SD 32GB, V10 cu adaptor, 92Mb/s -  Hikvision HS-TF-C1STD-32G-A"
SDCS/64GB,"SD Card 64GB card memorie Kingston Clasa 10, SDCS2/64GB, potrivit pentru supraveghere video"
HS-TF-C1STD-64G-A,"Card  stocare video Micro SD 64GB -V30, cu Adaptor - 92Mb/s, Hikvision HS-TF-C1STD-64G-A"
SDCG3/64GB,"Card memorie microSD 64GB pentru camere IP, Kingston CANVAS GO Plus, 170 Mbps, cu adaptor, U3, V30, SDCG3/64GB"
TF-C100/128GB,Card de memorie pentru stocare video Micro SD 128B Clasa 10 Dahua TF-C100/128GB
SDCS/128GB,"Card de memorie SD 128Gb Kingston Clasa 10, SDCS/128GB"
AUSDX128GUICL10A1-RA1,"CARD MicroSD ADATA 128GB Clasa 10 cu adaptor, AUSDX128GUICL10A1-RA1"
ASU650SS-120GT-R,"Solid State Disk (SSD) - 120 GB ADATA 2.5"", SATA III, ASU650SS-120GT-R"
MICROSD128-IMOU,"Card MicroSD, 128GB, Clasa 10, citire 95 Mbps, scriere 38 Mbps, IMOU, MICROSD128-IMOU"
SDCG3/128GB,"Card memorie microSD 128GB pentru supraveghere video, Kingston CANVAS GO Plus, 170 Mbps, cu adaptor, U3, V30, SDCG3/128GB"
HS-TF-M1STD-64G,"Card microSD XC, Hikvision 64GB, Clasa 10, V30 HS-TF-M1STD-64G"
TF-C100/256GB,Card de memorie pentru stocare video Micro SD 256GB Clasa 10 Dahua TF-C100/256GB
SDCS2/256GB,Card de memorie SD 256Gb Kingston Clasa 10 SDCS2/256GB
MICROSD256-IMOU,"Card de memorie microSD iMOU S1, 256 GB, U3, V30 38/95 MB/s, 3D TLC, potrivit pentru supraveghere video, MICROSD256-IMOU"
HS-TF-C1STD-128G,"Micro SD XC 128GB clasa de viteza V30, 92Mb/s - Hikvision HS-TF-C1STD-128G"
SDCG3/256GB,"Card memorie microSD 256GB pentru supraveghere video, Kingston CANVAS GO Plus, U3, V30, 170 Mbps, cu adaptor, SDCG3/256GB"
AUSDX256GUICL10A1-RA1,CARD MicroSD ADATA 256GB Clasa 10 AUSDX256GUICL10A1-RA1
ASU650SS-256GT-R,"Solid State Disk (SSD) - 256 GB ADATA 2.5"", SATA III, ASU650SS-256GT-R"
ASU650SS-240GTR,"Solid State Disk (SSD) - 240 GB ADATA 2.5"", SATA III, ASU650SS-240GTR"
SA400S37/240G,"SSD KINGSTON A400, 240GB, SATA3, 2.5"", SA400S37/240G"
KM480GSMV32,SSD 480GB Kingmax Sata 3 KM480GSMV32
SDSQQNR-256G-GN6IA,"Card MicroSD pentru supraveghere video, Sandisk, V30, 256 Gb, SDSQQNR-256G-GN6IA"
SKC600/256G,"SSD KINGSTON KC600, 256 GB, 550MB/s, SATA 3, 3D TLC SKC600/256G"
SA400S37/480G,"SSD KINGSTON A400, 480GB, SATA3, 2.5"", SA400S37/480G"
HS-TF-C1STD-256G,"Card de memorie Micro SD Hikvision, 256GB, clasa de viteza 10 - 92Mb/s,  HS-TF-C1STD-256G"
ASU650SS-512GT-R,"SSD 3D NAND ADATA 512GB, 2.5”, ASU650SS-512GT-R"
WD10PURZ-WD,"Hard Disk 1 TB Western Digital Purple 3.5 Surveillance, pentru supraveghere video, HDD WD10PURZ-WD"
HS-SSD-E100-512G,"Solid State Disk (SSD) - 512 GB Hikvision 2.5"", SATA III HS-SSD-E100-512G"
WD11PURZ,"Hard Disk 1 Terra Bytes Western Digital HDD 1TB, 3.5"", cache 64MB, WD11PURZ"
WD23PURZ,"Hard Disk pentru supraveghere video, 2 Terra Bytes, Western Digital Purple, HDD 2TB WD23PURZ"
WDBUZG0010BBK-WESN,Hard disk Extern 1TB Western Digital pe USB pentru export video WDBUZG0010BBK-WESN
STEA1000400,Hard disk Extern 1TB Seagate pe USB pentru export video STEA1000400
SA400S37/960G,"SSD KINGSTON A400, 960GB, SATA3, 2.5"", SA400S37/960G"
SSD-C800AS512G,"Solid State Disk (SSD) - 512 GB Dahua 2.5"", SATA III SSD-C800AS512G"
WD23PURZ-WD,"Hard Disk Western Digital Purple WD23PURZ-WD, 2TB, pentru supraveghere video"
ST2000VX017,"Hard Disk 2TB, 5400 rpm, Seagate Skyhawk, ST2000VX017"
WD20EZBX,"Hard Disk, 2 TB, Western Digital Blue, 6Gbps, 256 MB, 7200 rpm, WD20EZBX"
HS-SSD-E100-1024G,"Solid State Disk (SSD) - 1TB Hikvision 2.5"", SATA III, HS-SSD-E100-1024G"
